User,Game,Rating
user1319,246192,7.0
user1358,246192,8.0
user198,246192,7.0
user232,246192,7.0
user272,246192,8.8
user35,246192,7.5
user365,246192,7.0
user366,246192,8.0
user404,246192,7.0
user427,246192,6.252999999999999
user429,246192,8.0
user448,246192,6.0
user522,246192,7.7
user534,246192,8.0
user539,246192,8.0
user573,246192,8.0
user612,246192,7.0
user625,246192,7.5
user632,246192,6.7
user638,246192,7.5
user651,246192,8.0
user665,246192,8.0
user70,246192,9.0
user700,246192,8.0
user739,246192,7.0
user788,246192,7.5
user799,246192,9.24
user829,246192,6.0
user83,246192,6.0
user833,246192,6.5
user856,246192,9.0
user866,246192,8.0
user884,246192,8.0
user944,246192,7.0
user948,246192,7.0
user995,246192,9.0
user1061,4282,2.0
user1081,4282,7.0
user1110,4282,5.0
user1160,4282,4.0
user1208,4282,6.0
user1222,4282,6.0
user1307,4282,10.0
user1321,4282,4.75
user1365,4282,7.0
user1370,4282,7.0
user381,4282,6.0
user400,4282,7.0
user448,4282,7.0
user454,4282,7.0
user497,4282,7.0
user564,4282,6.0
user656,4282,4.0
user665,4282,5.0
user670,4282,4.0
user710,4282,6.0
user813,4282,3.0
user837,4282,6.0
user839,4282,7.0
user851,4282,8.0
user943,4282,6.0
user944,4282,6.0
user948,4282,5.0
user995,4282,9.0
user1061,240167,3.0
user573,240167,7.0
user1061,217776,5.0
user1213,217776,8.0
user1281,217776,8.0
user30,217776,7.0
user467,217776,7.0
user540,217776,9.0
user756,217776,6.0
user944,217776,6.0
user1061,155821,5.0
user1086,155821,8.5
user1089,155821,8.0
user1100,155821,10.0
user1151,155821,7.0
user1152,155821,8.0
user120,155821,9.0
user1211,155821,8.0
user1222,155821,7.0
user1232,155821,8.0
user1245,155821,6.0
user1253,155821,7.0
user1281,155821,4.0
user129,155821,9.6
user1294,155821,9.5
user1308,155821,8.0
user1352,155821,8.0
user20,155821,8.6
user3,155821,7.0
user331,155821,7.0
user344,155821,7.75
user35,155821,5.0
user36,155821,6.0
user409,155821,8.6
user426,155821,8.3
user443,155821,5.0
user447,155821,8.0
user448,155821,5.0
user499,155821,8.0
user505,155821,8.5
user539,155821,7.0
user545,155821,7.0
user603,155821,6.0
user638,155821,7.0
user645,155821,9.0
user668,155821,10.0
user67,155821,5.0
user71,155821,9.0
user736,155821,7.0
user753,155821,8.0
user763,155821,8.0
user77,155821,9.2
user788,155821,9.0
user829,155821,8.0
user83,155821,7.5
user833,155821,9.5
user859,155821,8.0
user866,155821,8.0
user880,155821,9.0
user890,155821,9.5
user914,155821,8.0
user934,155821,10.0
user939,155821,8.0
user961,155821,6.0
user99,155821,9.0
user995,155821,8.0
user1061,198190,6.0
user443,198190,6.5
user665,198190,7.0
user866,198190,7.8
user884,198190,7.5
user1061,230080,8.0
user1145,230080,4.0
user1229,230080,7.0
user1253,230080,7.0
user1313,230080,8.0
user1366,230080,8.2
user271,230080,5.5
user339,230080,7.0
user35,230080,6.0
user360,230080,8.0
user366,230080,8.0
user37,230080,5.0
user443,230080,6.25
user50,230080,7.6
user549,230080,6.0
user56,230080,6.0
user564,230080,6.0
user573,230080,7.0
user605,230080,6.0
user690,230080,8.0
user8,230080,6.0
user829,230080,6.0
user83,230080,8.0
user837,230080,7.0
user839,230080,6.5
user917,230080,7.5
user948,230080,6.0
user1061,258041,9.0
user35,258041,6.0
user632,258041,7.0
user736,258041,7.2
user1061,230251,3.0
user1089,230251,7.0
user1201,230251,4.0
user1208,230251,4.0
user1253,230251,6.0
user1282,230251,7.0
user1294,230251,7.0
user1349,230251,6.0
user38,230251,6.0
user523,230251,6.0
user573,230251,5.0
user625,230251,3.0
user77,230251,4.0
user871,230251,7.0
user1061,255692,10.0
user1080,255692,7.0
user1110,255692,7.5
user1111,255692,8.0
user1176,255692,5.5
user148,255692,9.0
user319,255692,7.0
user443,255692,6.5
user467,255692,8.0
user56,255692,9.0
user6,255692,8.0
user632,255692,8.0
user638,255692,8.5
user651,255692,8.0
user656,255692,8.0
user712,255692,8.0
user788,255692,8.0
user837,255692,7.0
user856,255692,8.0
user914,255692,7.0
user995,255692,8.0
user1061,5163,3.0
user1083,5163,7.0
user1202,5163,7.0
user1245,5163,7.0
user35,5163,7.25
user548,5163,8.0
user632,5163,8.0
user814,5163,7.0
user1061,234671,2.0
user1110,234671,9.0
user1200,234671,8.0
user13,234671,7.0
user3,234671,8.0
user363,234671,7.0
user366,234671,8.0
user439,234671,8.0
user534,234671,8.0
user789,234671,9.0
user837,234671,6.0
user1061,217861,7.0
user1098,217861,7.0
user1111,217861,7.0
user1232,217861,5.0
user206,217861,8.0
user331,217861,8.0
user333,217861,3.0
user35,217861,6.0
user385,217861,8.0
user536,217861,7.0
user573,217861,8.0
user803,217861,8.2
user829,217861,6.0
user837,217861,6.0
user914,217861,9.0
user940,217861,7.0
user944,217861,6.0
user961,217861,7.0
user1061,75358,5.0
user1076,75358,6.0
user1197,75358,8.8
user1225,75358,9.0
user1238,75358,7.0
user1253,75358,7.0
user1337,75358,8.0
user301,75358,7.0
user315,75358,6.0
user318,75358,8.0
user363,75358,6.0
user468,75358,7.0
user665,75358,6.0
user670,75358,5.0
user682,75358,7.0
user696,75358,8.0
user753,75358,7.0
user756,75358,8.0
user788,75358,7.0
user948,75358,5.5
user1061,217398,7.0
user317,217398,9.0
user35,217398,9.5
user37,217398,6.0
user534,217398,8.0
user648,217398,9.0
user892,217398,8.0
user96,217398,7.0
user995,217398,7.0
user1061,150014,6.0
user362,150014,5.0
user443,150014,5.5
user67,150014,5.0
user1061,208775,3.0
user363,208775,7.5
user365,208775,7.0
user391,208775,7.5
user1061,251678,9.0
user1111,251678,6.0
user1280,251678,8.0
user16,251678,9.0
user3,251678,9.0
user362,251678,8.0
user390,251678,6.0
user427,251678,6.391
user448,251678,6.0
user65,251678,6.5
user665,251678,7.0
user707,251678,7.5
user736,251678,7.0
user829,251678,4.0
user833,251678,8.0
user948,251678,6.0
user1061,245654,9.0
user1066,245654,7.0
user1280,245654,8.0
user1282,245654,8.0
user1294,245654,7.0
user1319,245654,7.0
user1352,245654,8.0
user1354,245654,7.0
user16,245654,8.0
user231,245654,10.0
user272,245654,8.0
user322,245654,7.0
user324,245654,7.5
user35,245654,5.0
user362,245654,8.0
user365,245654,8.0
user366,245654,6.0
user37,245654,6.9
user391,245654,8.0
user427,245654,6.797999999999999
user443,245654,7.0
user448,245654,6.0
user522,245654,7.8
user534,245654,7.0
user609,245654,6.0
user625,245654,7.0
user644,245654,8.0
user665,245654,7.0
user707,245654,8.0
user741,245654,9.0
user83,245654,5.0
user833,245654,8.5
user837,245654,6.0
user917,245654,7.0
user965,245654,7.7
user1061,220877,5.0
user1076,220877,7.5
user1080,220877,7.0
user1083,220877,7.0
user1145,220877,7.0
user1201,220877,7.0
user1202,220877,9.0
user1311,220877,9.0
user1354,220877,8.0
user243,220877,9.0
user347,220877,7.0
user35,220877,3.0
user363,220877,6.0
user366,220877,8.5
user37,220877,7.0
user404,220877,7.0
user436,220877,7.5
user438,220877,7.5
user439,220877,7.0
user539,220877,6.0
user625,220877,7.5
user638,220877,7.0
user664,220877,6.0
user665,220877,6.5
user700,220877,9.0
user763,220877,6.0
user788,220877,8.0
user813,220877,8.0
user829,220877,8.0
user83,220877,8.0
user833,220877,8.7
user837,220877,7.0
user839,220877,6.5
user948,220877,7.0
user96,220877,7.0
user968,220877,8.0
user1061,244228,7.0
user1076,244228,5.0
user1253,244228,7.0
user1254,244228,7.0
user1282,244228,9.0
user142,244228,7.0
user148,244228,7.0
user328,244228,7.0
user35,244228,5.0
user363,244228,5.0
user366,244228,8.0
user383,244228,9.0
user436,244228,7.0
user56,244228,6.0
user573,244228,7.0
user605,244228,5.0
user625,244228,6.0
user632,244228,6.7
user638,244228,7.5
user665,244228,7.0
user67,244228,5.0
user700,244228,7.0
user829,244228,6.0
user83,244228,7.0
user833,244228,7.0
user837,244228,7.0
user906,244228,5.0
user948,244228,7.0
user1061,202583,5.0
user1253,202583,7.0
user317,202583,8.0
user35,202583,7.75
user372,202583,8.0
user381,202583,8.0
user427,202583,5.363
user573,202583,7.5
user799,202583,9.0
user892,202583,7.0
user961,202583,7.0
user1061,169426,9.0
user1076,169426,8.5
user1080,169426,6.0
user1110,169426,7.0
user1112,169426,8.0
user1151,169426,8.0
user1152,169426,9.0
user1160,169426,5.0
user1193,169426,9.0
user120,169426,7.0
user1201,169426,7.0
user1245,169426,7.0
user1266,169426,10.0
user1281,169426,6.0
user1282,169426,9.0
user1301,169426,6.0
user1311,169426,9.0
user148,169426,9.0
user17,169426,6.0
user172,169426,8.0
user198,169426,8.0
user199,169426,8.0
user216,169426,6.0
user232,169426,8.0
user277,169426,7.0
user309,169426,9.0
user331,169426,8.0
user342,169426,7.0
user344,169426,7.0
user35,169426,4.0
user351,169426,7.8
user363,169426,5.0
user365,169426,6.0
user366,169426,8.0
user37,169426,6.0
user378,169426,8.0
user38,169426,7.0
user387,169426,7.0
user391,169426,8.0
user404,169426,8.0
user405,169426,7.0
user426,169426,7.9
user429,169426,8.0
user436,169426,8.0
user439,169426,7.0
user448,169426,5.0
user467,169426,6.0
user477,169426,9.0
user485,169426,7.0
user499,169426,8.0
user517,169426,9.0
user522,169426,7.2
user531,169426,8.5
user534,169426,7.0
user549,169426,8.0
user56,169426,7.0
user564,169426,7.0
user573,169426,7.5
user583,169426,9.0
user596,169426,7.0
user601,169426,8.0
user62,169426,8.0
user638,169426,8.0
user659,169426,7.0
user665,169426,6.5
user67,169426,7.0
user690,169426,7.5
user700,169426,6.0
user712,169426,7.0
user736,169426,6.0
user741,169426,6.0
user77,169426,7.7
user777,169426,8.2
user788,169426,7.5
user8,169426,8.0
user829,169426,8.0
user83,169426,6.0
user833,169426,8.1
user837,169426,7.0
user893,169426,8.0
user914,169426,7.0
user917,169426,9.5
user934,169426,8.0
user944,169426,10.0
user948,169426,6.0
user995,169426,8.0
user1061,244330,5.0
user35,244330,3.0
user443,244330,5.5
user837,244330,6.0
user890,244330,7.0
user1061,75547,2.0
user1088,75547,8.0
user1285,75547,6.0
user148,75547,7.0
user332,75547,7.0
user549,75547,7.0
user682,75547,6.5
user753,75547,7.0
user83,75547,3.0
user839,75547,6.5
user948,75547,3.0
user1061,192619,5.0
user1061,231819,4.0
user1211,231819,7.0
user324,231819,6.9
user35,231819,5.0
user365,231819,5.0
user837,231819,3.0
user939,231819,7.0
user944,231819,8.0
user1061,38133,4.0
user1151,38133,7.0
user1175,38133,8.0
user1176,38133,7.5
user1222,38133,8.0
user1282,38133,9.0
user1319,38133,7.0
user1327,38133,8.0
user1389,38133,9.0
user148,38133,7.0
user175,38133,6.0
user275,38133,6.0
user322,38133,8.0
user35,38133,6.0
user363,38133,5.0
user365,38133,8.0
user366,38133,8.0
user396,38133,7.5
user427,38133,7.752000000000001
user438,38133,7.5
user467,38133,7.0
user522,38133,8.0
user534,38133,6.0
user549,38133,5.0
user56,38133,6.5
user573,38133,7.5
user6,38133,7.0
user625,38133,7.5
user638,38133,9.0
user659,38133,8.0
user665,38133,7.0
user682,38133,9.0
user70,38133,9.0
user700,38133,7.0
user763,38133,5.0
user83,38133,9.0
user830,38133,8.0
user833,38133,7.0
user837,38133,8.0
user856,38133,8.0
user904,38133,9.0
user914,38133,7.0
user917,38133,7.5
user944,38133,7.0
user948,38133,6.5
user995,38133,9.0
user1061,251658,5.0
user111,251658,8.0
user1200,251658,8.0
user1244,251658,6.0
user1358,251658,8.0
user166,251658,8.0
user182,251658,7.0
user232,251658,8.0
user347,251658,8.0
user35,251658,5.0
user362,251658,8.0
user438,251658,8.5
user522,251658,6.8
user625,251658,7.5
user692,251658,8.2
user77,251658,7.2
user885,251658,7.0
user914,251658,9.0
user948,251658,6.0
user1061,139443,3.0
user1201,139443,2.0
user1208,139443,6.0
user1264,139443,6.0
user1315,139443,6.0
user3,139443,5.0
user317,139443,5.0
user362,139443,5.0
user643,139443,7.0
user756,139443,5.0
user829,139443,4.0
user833,139443,7.0
user950,139443,5.0
user995,139443,9.0
user1061,243994,6.0
user404,243994,6.0
user1061,197405,8.0
user1236,197405,8.0
user1281,197405,6.0
user27,197405,8.0
user275,197405,7.0
user318,197405,8.0
user35,197405,5.0
user37,197405,6.0
user403,197405,9.0
user453,197405,10.0
user740,197405,8.0
user756,197405,8.0
user944,197405,8.0
user1061,207243,6.0
user1162,207243,6.0
user1176,207243,5.0
user134,207243,5.0
user182,207243,9.0
user244,207243,9.0
user329,207243,9.0
user331,207243,9.0
user485,207243,9.0
user506,207243,8.0
user552,207243,9.0
user664,207243,7.0
user777,207243,9.0
user830,207243,5.0
user995,207243,9.0
user1061,230191,2.0
user1311,230191,8.0
user351,230191,8.0
user56,230191,8.0
user625,230191,5.0
user642,230191,6.0
user700,230191,6.0
user731,230191,8.0
user8,230191,6.0
user1061,64204,1.0
user1080,64204,4.0
user270,64204,4.0
user3,64204,4.0
user439,64204,5.0
user443,64204,5.0
user511,64204,5.0
user549,64204,6.0
user750,64204,1.0
user981,64204,7.0
user1061,208024,5.0
user13,208024,7.0
user1361,208024,10.0
user366,208024,7.0
user378,208024,7.5
user396,208024,7.0
user659,208024,9.0
user829,208024,8.0
user904,208024,9.0
user1061,193668,2.0
user35,193668,6.0
user400,193668,9.0
user428,193668,8.0
user1061,265736,9.0
user1111,265736,8.0
user1201,265736,6.0
user1282,265736,9.0
user1301,265736,8.0
user1308,265736,8.0
user1319,265736,7.0
user142,265736,7.0
user317,265736,7.0
user35,265736,5.0
user363,265736,7.0
user365,265736,8.0
user366,265736,8.0
user37,265736,6.5
user386,265736,6.0
user427,265736,5.808
user429,265736,8.0
user438,265736,7.5
user448,265736,6.0
user517,265736,8.0
user522,265736,7.8
user534,265736,7.0
user6,265736,7.0
user625,265736,7.5
user638,265736,8.5
user65,265736,3.0
user700,265736,7.0
user77,265736,7.0
user803,265736,5.4
user833,265736,9.0
user837,265736,6.0
user917,265736,8.0
user944,265736,8.0
user948,265736,6.0
user970,265736,7.5
user1061,186475,3.0
user632,186475,7.0
user948,186475,5.0
user1061,210900,4.0
user1098,210900,7.0
user343,210900,8.0
user677,210900,7.0
user788,210900,7.5
user837,210900,6.0
user940,210900,8.0
user944,210900,5.0
user1061,170561,6.0
user1098,170561,9.0
user1208,170561,7.0
user1313,170561,8.0
user1358,170561,8.0
user182,170561,8.0
user232,170561,8.0
user331,170561,7.5
user35,170561,5.5
user363,170561,5.5
user442,170561,8.0
user506,170561,7.0
user534,170561,8.0
user549,170561,7.0
user649,170561,8.0
user665,170561,6.5
user708,170561,8.0
user736,170561,6.5
user788,170561,7.5
user829,170561,8.0
user833,170561,9.0
user839,170561,6.5
user892,170561,5.0
user961,170561,8.0
user1061,132203,1.0
user1061,226610,1.0
user1282,226610,6.0
user365,226610,6.0
user611,226610,5.0
user701,226610,1.0
user893,226610,3.0
user1061,170482,3.0
user914,170482,9.0
user1062,138233,8.0
user1208,138233,7.0
user1292,138233,7.0
user1359,138233,7.0
user142,138233,7.5
user182,138233,10.0
user194,138233,8.0
user245,138233,7.0
user317,138233,8.0
user376,138233,8.0
user38,138233,8.0
user387,138233,7.0
user413,138233,7.0
user56,138233,7.0
user751,138233,2.0
user851,138233,8.0
user892,138233,6.0
user930,138233,7.0
user939,138233,8.0
user956,138233,7.0
user996,138233,6.5
user1062,686,7.0
user385,686,7.0
user632,686,8.0
user788,686,7.0
user1062,1680,6.0
user1208,1680,5.0
user317,1680,6.0
user83,1680,5.5
user872,1680,7.0
user882,1680,10.0
user1062,184346,8.0
user134,184346,7.0
user1389,184346,7.0
user331,184346,7.0
user35,184346,6.0
user582,184346,8.0
user730,184346,7.0
user83,184346,6.0
user1062,194523,7.0
user273,194523,5.0
user365,194523,7.0
user396,194523,5.5
user426,194523,7.0
user882,194523,9.0
user939,194523,6.5
user944,194523,5.0
user1062,11901,1.0
user1111,11901,1.0
user1133,11901,1.0
user1201,11901,1.0
user1229,11901,2.0
user1231,11901,3.0
user1244,11901,3.0
user1308,11901,1.0
user1370,11901,3.0
user147,11901,5.0
user152,11901,5.0
user269,11901,10.0
user273,11901,3.0
user275,11901,4.0
user28,11901,5.0
user280,11901,4.0
user292,11901,3.0
user300,11901,2.5
user310,11901,1.0
user315,11901,1.0
user317,11901,2.0
user327,11901,1.0
user343,11901,5.0
user396,11901,3.0
user405,11901,5.0
user415,11901,1.0
user421,11901,4.0
user428,11901,3.0
user430,11901,1.0
user443,11901,5.0
user457,11901,2.5
user468,11901,1.0
user473,11901,10.0
user656,11901,1.0
user736,11901,3.0
user741,11901,3.0
user75,11901,1.0
user824,11901,2.0
user836,11901,3.0
user837,11901,3.0
user926,11901,2.0
user944,11901,1.0
user948,11901,4.0
user964,11901,4.0
user1064,1435,6.0
user1085,1435,3.0
user446,1435,6.0
user624,1435,6.0
user1064,4091,6.0
user819,4091,7.0
user1064,111105,6.5
user1080,111105,8.0
user1130,111105,7.8
user1222,111105,6.0
user1244,111105,9.0
user1246,111105,6.5
user1253,111105,8.0
user13,111105,8.0
user1306,111105,6.8
user1311,111105,8.0
user216,111105,8.0
user271,111105,7.0
user277,111105,8.0
user319,111105,8.0
user322,111105,8.0
user350,111105,7.25
user365,111105,2.0
user374,111105,7.5
user381,111105,7.0
user396,111105,7.0
user464,111105,10.0
user506,111105,7.0
user6,111105,6.0
user664,111105,7.0
user665,111105,6.0
user797,111105,6.25
user809,111105,8.3
user829,111105,6.0
user83,111105,6.5
user901,111105,5.0
user905,111105,10.0
user930,111105,7.5
user939,111105,7.0
user1064,181293,7.0
user1104,181293,2.0
user1110,181293,6.0
user1229,181293,8.0
user162,181293,7.0
user222,181293,8.5
user319,181293,8.0
user366,181293,8.0
user638,181293,7.5
user665,181293,7.0
user67,181293,5.0
user70,181293,8.0
user830,181293,5.0
user944,181293,6.0
user948,181293,6.5
user961,181293,8.0
user995,181293,6.0
user1064,229240,6.0
user88,229240,8.2
user1064,39339,8.0
user1080,39339,7.0
user1110,39339,6.0
user1127,39339,7.4
user1180,39339,9.0
user1203,39339,5.0
user1219,39339,5.0
user1220,39339,6.0
user1230,39339,8.0
user1238,39339,8.0
user1251,39339,10.0
user1268,39339,8.0
user1289,39339,10.0
user13,39339,7.0
user1314,39339,4.0
user1339,39339,7.5
user1344,39339,7.5
user1357,39339,7.5
user142,39339,7.0
user273,39339,6.5
user277,39339,7.0
user279,39339,8.0
user289,39339,5.0
user293,39339,7.5
user310,39339,7.0
user339,39339,9.0
user366,39339,8.0
user404,39339,8.0
user415,39339,7.0
user463,39339,3.0
user467,39339,8.0
user506,39339,7.0
user527,39339,7.0
user534,39339,7.0
user607,39339,6.0
user613,39339,4.0
user630,39339,7.0
user656,39339,6.0
user662,39339,8.3
user664,39339,9.0
user704,39339,8.0
user740,39339,7.0
user770,39339,7.0
user788,39339,7.0
user797,39339,6.5
user815,39339,8.0
user818,39339,7.0
user829,39339,6.0
user83,39339,3.5
user865,39339,5.0
user905,39339,9.0
user930,39339,6.0
user935,39339,6.2
user989,39339,7.0
user1064,37612,6.0
user1236,37612,4.0
user137,37612,8.0
user263,37612,7.0
user335,37612,7.0
user861,37612,7.0
user906,37612,7.0
user944,37612,6.0
user1064,7719,7.0
user11,7719,6.5
user1168,7719,7.0
user1222,7719,5.0
user1230,7719,5.0
user1253,7719,7.0
user1340,7719,8.0
user290,7719,6.0
user363,7719,6.0
user446,7719,7.0
user770,7719,5.0
user788,7719,6.0
user898,7719,6.0
user906,7719,4.0
user981,7719,8.5
user1064,122294,6.0
user142,122294,7.0
user182,122294,10.0
user280,122294,8.0
user325,122294,7.0
user38,122294,9.0
user387,122294,7.0
user56,122294,7.0
user639,122294,7.0
user668,122294,2.0
user751,122294,7.0
user851,122294,8.0
user930,122294,7.0
user939,122294,8.0
user961,122294,7.0
user1064,31759,8.0
user1367,31759,7.0
user1385,31759,9.0
user216,31759,8.0
user277,31759,7.0
user3,31759,5.0
user310,31759,8.6
user415,31759,8.6
user467,31759,7.0
user496,31759,8.0
user519,31759,10.0
user757,31759,10.0
user873,31759,8.0
user930,31759,7.75
user995,31759,9.0
user1064,12350,7.0
user1095,12350,4.0
user1120,12350,7.0
user1150,12350,7.0
user1226,12350,4.0
user1251,12350,9.0
user13,12350,8.0
user1306,12350,7.0
user1340,12350,6.66
user135,12350,8.0
user273,12350,5.5
user284,12350,4.0
user290,12350,5.0
user308,12350,8.0
user321,12350,4.0
user930,12350,6.5
user986,12350,6.5
user989,12350,6.0
user1064,15985,6.0
user1141,15985,10.0
user1223,15985,1.0
user1226,15985,9.0
user1229,15985,6.0
user273,15985,6.0
user284,15985,9.0
user299,15985,9.0
user3,15985,10.0
user310,15985,8.8
user318,15985,9.0
user322,15985,8.0
user33,15985,9.0
user394,15985,7.0
user396,15985,9.0
user404,15985,8.0
user41,15985,8.0
user415,15985,8.8
user420,15985,8.0
user448,15985,7.0
user455,15985,9.0
user485,15985,8.0
user51,15985,7.5
user623,15985,8.0
user664,15985,8.0
user709,15985,7.0
user736,15985,7.5
user75,15985,10.0
user833,15985,9.0
user840,15985,8.5
user873,15985,6.0
user883,15985,9.0
user898,15985,9.0
user905,15985,10.0
user909,15985,8.0
user967,15985,10.0
user989,15985,7.0
user995,15985,8.0
user1064,2981,7.0
user1077,2981,7.5
user1085,2981,8.0
user1222,2981,6.0
user1268,2981,9.0
user317,2981,6.0
user1064,145888,6.0
user1285,145888,6.0
user317,145888,8.0
user319,145888,7.0
user851,145888,7.0
user905,145888,8.0
user1064,13354,9.0
user1340,13354,6.66
user1354,13354,8.0
user1385,13354,5.5
user616,13354,7.0
user819,13354,8.0
user1064,1126,5.0
user12,1126,3.0
user1283,1126,6.0
user491,1126,5.0
user618,1126,7.0
user819,1126,3.0
user1064,8926,7.0
user1064,553,6.0
user1083,553,3.0
user12,553,6.5
user1208,553,4.0
user1231,553,6.0
user1241,553,9.0
user1283,553,8.0
user1285,553,5.0
user132,553,7.0
user1339,553,7.0
user1340,553,6.0
user146,553,6.0
user16,553,5.0
user18,553,7.0
user187,553,4.0
user270,553,5.0
user290,553,6.0
user308,553,4.0
user329,553,6.0
user331,553,5.0
user41,553,5.0
user421,553,6.0
user427,553,1.294
user448,553,3.0
user455,553,5.0
user463,553,6.0
user468,553,2.0
user469,553,7.0
user484,553,9.0
user506,553,5.0
user532,553,7.0
user684,553,5.0
user703,553,7.0
user787,553,4.0
user797,553,6.0
user819,553,6.75
user831,553,7.0
user953,553,6.0
user989,553,3.0
user1064,105,6.0
user1080,105,7.0
user1083,105,7.0
user1085,105,8.0
user11,105,7.0
user1111,105,6.0
user1121,105,6.0
user1198,105,7.0
user12,105,7.0
user1208,105,4.0
user1219,105,7.0
user1226,105,8.0
user1230,105,7.0
user1238,105,7.0
user1244,105,8.0
user1253,105,7.0
user1271,105,8.0
user1274,105,8.0
user1282,105,7.0
user1289,105,2.0
user13,105,7.0
user1330,105,7.0
user1339,105,7.0
user1340,105,7.0
user265,105,7.02
user271,105,6.0
user272,105,8.0
user275,105,4.0
user284,105,8.0
user299,105,6.0
user300,105,6.8
user305,105,8.0
user308,105,6.0
user310,105,6.5
user315,105,7.0
user319,105,7.0
user389,105,6.0
user396,105,9.0
user4,105,6.5
user404,105,6.0
user413,105,6.0
user415,105,6.5
user420,105,6.5
user421,105,6.0
user446,105,8.0
user457,105,6.8
user467,105,5.0
user485,105,5.0
user501,105,8.0
user527,105,7.0
user531,105,8.0
user561,105,7.0
user586,105,6.0
user601,105,7.0
user630,105,7.0
user632,105,6.7
user638,105,6.5
user655,105,7.0
user656,105,6.0
user664,105,5.5
user665,105,5.0
user682,105,5.5
user684,105,7.0
user711,105,3.0
user716,105,7.0
user722,105,6.0
user756,105,6.0
user788,105,7.5
user793,105,6.5
user795,105,7.0
user797,105,7.0
user837,105,6.0
user873,105,6.0
user898,105,6.5
user901,105,8.0
user905,105,7.0
user916,105,6.0
user93,105,7.0
user948,105,5.0
user964,105,7.0
user1064,128137,6.0
user944,128137,7.0
user986,128137,6.5
user1064,2817,5.0
user1230,2817,2.0
user776,2817,6.0
user1064,47323,5.0
user1064,41243,7.0
user1064,107255,7.0
user1211,107255,8.0
user271,107255,6.0
user290,107255,7.0
user426,107255,8.0
user531,107255,6.5
user534,107255,6.0
user602,107255,6.5
user665,107255,6.0
user681,107255,7.0
user756,107255,6.0
user788,107255,7.5
user839,107255,7.0
user873,107255,5.0
user892,107255,6.0
user948,107255,6.0
user1064,71021,8.0
user1195,71021,4.0
user1319,71021,4.0
user264,71021,4.0
user482,71021,7.0
user666,71021,7.0
user736,71021,6.2
user846,71021,6.0
user93,71021,4.0
user1064,37906,7.5
user3,37906,6.0
user696,37906,8.0
user981,37906,9.0
user1064,7538,5.0
user1222,7538,5.0
user1226,7538,6.0
user284,7538,6.0
user335,7538,6.5
user396,7538,5.0
user468,7538,3.0
user855,7538,7.0
user1064,99,6.0
user1158,99,7.0
user1180,99,6.0
user1211,99,7.0
user1225,99,7.0
user1337,99,8.0
user1340,99,7.0
user135,99,7.0
user1377,99,9.0
user17,99,8.0
user275,99,7.0
user297,99,8.0
user299,99,6.0
user400,99,6.5
user410,99,7.0
user485,99,5.0
user496,99,7.0
user519,99,8.5
user553,99,7.0
user613,99,6.0
user684,99,6.0
user715,99,6.0
user718,99,7.5
user727,99,8.0
user728,99,7.0
user780,99,6.0
user837,99,4.0
user855,99,4.4
user930,99,5.25
user989,99,6.0
user1064,2025,7.0
user1198,2025,6.0
user1208,2025,3.0
user1340,2025,7.0
user1348,2025,6.0
user165,2025,5.0
user17,2025,4.0
user216,2025,5.0
user272,2025,6.0
user280,2025,6.0
user299,2025,4.0
user355,2025,7.0
user406,2025,8.0
user41,2025,5.0
user467,2025,5.0
user532,2025,6.0
user563,2025,6.0
user684,2025,6.0
user723,2025,4.5
user75,2025,6.0
user756,2025,6.0
user759,2025,7.0
user797,2025,6.0
user883,2025,7.0
user953,2025,6.0
user1064,138431,8.0
user1163,138431,9.0
user1200,138431,8.5
user1238,138431,8.0
user13,138431,8.0
user277,138431,8.0
user352,138431,6.0
user396,138431,8.0
user506,138431,7.0
user654,138431,9.5
user840,138431,9.0
user930,138431,7.0
user995,138431,8.0
user1064,127608,6.0
user1064,88960,2.0
user1201,88960,2.0
user319,88960,7.0
user714,88960,3.5
user789,88960,5.0
user1064,290,6.0
user1222,290,5.0
user1231,290,7.0
user279,290,5.0
user319,290,7.0
user363,290,4.0
user837,290,3.0
user953,290,7.5
user973,290,6.2
user1064,90108,5.0
user1064,39080,3.0
user1064,6219,5.0
user855,6219,6.9
user1064,2750,6.0
user1247,2750,4.0
user216,2750,4.0
user300,2750,4.7
user310,2750,4.0
user35,2750,5.0
user365,2750,5.0
user415,2750,4.0
user457,2750,4.7
user488,2750,8.5
user511,2750,7.0
user6,2750,4.5
user632,2750,2.0
user756,2750,6.0
user943,2750,6.0
user956,2750,4.5
user1064,111732,8.0
user1160,111732,6.0
user1222,111732,7.0
user1389,111732,8.0
user363,111732,7.0
user396,111732,5.0
user534,111732,4.0
user665,111732,7.0
user715,111732,6.0
user829,111732,8.0
user837,111732,6.0
user856,111732,6.0
user901,111732,7.0
user907,111732,6.0
user948,111732,6.0
user1064,154509,7.5
user1093,154509,6.0
user1210,154509,6.0
user1211,154509,7.0
user1285,154509,7.0
user277,154509,7.0
user3,154509,6.0
user363,154509,6.0
user390,154509,7.0
user402,154509,8.5
user426,154509,7.0
user448,154509,5.0
user506,154509,7.0
user544,154509,6.0
user620,154509,7.0
user900,154509,6.5
user905,154509,8.0
user93,154509,7.0
user930,154509,8.0
user1064,13172,6.0
user1231,13172,5.5
user1238,13172,5.0
user13,13172,5.0
user1340,13172,6.0
user290,13172,7.0
user299,13172,3.0
user315,13172,6.0
user319,13172,7.0
